epoch_ms,name,duration_ms
1790072077677.6,Cam Dahua Ch2 Fixed,0
1790072077677.6,Cam mới,0
1790072077677.6,Cam mới,0
1790072077710.8,Cam hướng ra cửa,0
1790072077710.8,Cam hướng ra cửa,0
1790072077710.8,Cam hik 1,0.10000002384185791
1790072077710.9,Cam hik 1,0
1790072077710.9,Cam góc rộng toàn sân,0
1790072077710.9,Cam góc rộng toàn sân,0
1790072077710.9,Cam 4,0
1790072077710.9,Cam 4,0
1790072077710.9,Cam Dahua Ch2 Fixed,0
1790072077710.9,Cam Dahua Ch2 Fixed,0
1790072077710.9,Cam mới,0
1790072077710.9,Cam mới,0
1790072077744.3,Cam hướng ra cửa,0.10000002384185791
1790072077744.4,Cam hướng ra cửa,0
1790072077744.4,Cam hik 1,0
1790072077744.4,Cam hik 1,0
1790072077744.4,Cam góc rộng toàn sân,0
1790072077744.4,Cam góc rộng toàn sân,0.10000002384185791
1790072077777.5,Cam hik 1,0.10000002384185791
1790072077777.6,Cam hik 1,0
1790072077777.6,Cam góc rộng toàn sân,0
1790072077777.6,Cam góc rộng toàn sân,0.09999990463256836
1790072077777.7,Cam Dahua Ch2 Fixed,0
1790072077777.7,Cam Dahua Ch2 Fixed,0
1790072077777.7,Cam mới,0
1790072077777.7,Cam mới,0
1790072077810.8,Cam hướng ra cửa,0.10000002384185791
1790072077810.9,Cam hướng ra cửa,0
1790072077810.9,Cam hik 1,0
1790072077810.9,Cam hik 1,0
1790072077810.9,Cam góc rộng toàn sân,0
1790072077810.9,Cam góc rộng toàn sân,0
1790072077810.9,Cam mới,0
1790072077810.9,Cam mới,0
1790072077844.2,Cam trong khu làm việc,0
1790072077844.2,Cam trong khu làm việc,0
1790072077877.5,Cam hướng ra cửa,0.10000002384185791
1790072077877.6,Cam hướng ra cửa,0
1790072077877.6,Cam hik 1,0
1790072077877.6,Cam hik 1,0
1790072077877.6,Cam góc rộng toàn sân,0
1790072077877.6,Cam góc rộng toàn sân,0.09999990463256836
1790072077877.7,Cam 4,0
1790072077877.7,Cam 4,0
1790072077910.8,Cam trong khu làm việc,0
1790072077910.8,Cam trong khu làm việc,0
1790072077910.9,Cam hik 1,0
1790072077910.9,Cam hik 1,0
1790072077910.9,Cam góc rộng toàn sân,0
1790072077910.9,Cam góc rộng toàn sân,0
1790072077910.9,Cam Dahua Ch2 Fixed,0
1790072077910.9,Cam Dahua Ch2 Fixed,0
1790072077910.9,Cam mới,0
1790072077910.9,Cam mới,0
1790072077944.2,Cam hướng ra cửa,0
1790072077944.2,Cam hướng ra cửa,0
1790072077944.2,Cam hik 1,0
1790072077944.2,Cam hik 1,0
1790072077944.2,Cam góc rộng toàn sân,0.10000002384185791
1790072077944.3,Cam góc rộng toàn sân,0
1790072077944.3,Cam 4,0
1790072077944.3,Cam 4,0
1790072077944.3,Cam Dahua Ch2 Fixed,0
1790072077944.3,Cam Dahua Ch2 Fixed,0
1790072077944.3,Cam mới,0
