pid,camera,camera_name,frame,epoch_ms,tracker_objects,warmup,t0_ns,submitted,replaced,dropped_stale,rgba_ns,targets,label_prompts,worker,decoder_objects,masks,tracker_to_rgba_ms,copy_start_ns,copy_end_ns,enqueued_ns,t1_ns,copy_wall_ms,queue_wait_ms,t0_t1_ms,segment_start_ns,segment_end_ns,segment_wall_ms,encoder_host_ms,encoder_cuda_ms,decoder_host_ms,decoder_cuda_ms,memory_encode_host_ms,memory_encode_cuda_ms,descriptor_host_ms,descriptor_cuda_ms,identity_verify_host_ms,identity_verify_cuda_ms,binary_postprocess_host_ms,binary_postprocess_cuda_ms,reference_encode_host_ms,reference_encode_cuda_ms,polygon_postprocess_host_ms,t2_last_ns,t1_t2_last_ms
1545,b1269e28,Cam 4,11,1790073014369.102,4,True,638651382181908,True,True,False,638651382417915,,,,,,0.236007,638651382585724,638651382915971,638651382925119,,0.330247,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,14,1790073014382.461,0,True,638651395541295,False,False,False,638651395732343,,,,,,0.191048,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,36,1790073014395.792,3,True,638651408872085,True,False,False,638651409083002,3,0,1,3,1,0.210917,638651409194700,638651409480678,638651409491316,638651457216781,0.285978,47.725465,48.344696,638651457308364,638651536676460,79.368096,18.814068,19.611872673034668,28.871975,29.12559986114502,6.013619,6.57103967666626,1.311866,1.399040013551712,2.5851360000000003,2.633888006210327,2.0643380000000002,2.0285760164260864,26.399555,26.44780731201172,0.536312,638651534290341,77.07356
1545,d1f37ed1,Cam hik 1,9,1790073014397.889,1,True,638651410969188,True,True,False,638651411090520,,,,,,0.121332,638651411155855,638651411352169,638651411360875,,0.196314,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,9,1790073014400.398,3,True,638651413478633,True,True,False,638651413632081,,,,,,0.153448,638651413712989,638651413897314,638651413905825,,0.184325,,,,,,,,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,36,1790073014402.769,3,True,638651415849430,True,True,False,638651415988720,,,,,,0.13929,638651416075156,638651416332167,638651416338293,,0.257011,,,,,,,,,,,,,,,,,,,,,,
1545,b1269e28,Cam 4,12,1790073014408.601,4,True,638651421681235,True,False,False,638651421930765,8,4,0,4,4,0.24953,638651422097883,638651422700737,638651422722802,638651445805742,0.602854,23.08294,24.124507,638651445848659,638651548596080,102.747421,6.301248,7.450911998748779,63.30104299999999,61.49980640411377,13.840927,15.969151973724365,2.444258,3.0412800312042236,4.642791,4.23036801815033,4.059996,3.689344137907028,,,4.5869230000000005,638651541596127,95.790385
1545,1ac2ffac,Cam Dahua Ch2 Fixed,15,1790073014420.284,0,True,638651433363938,False,False,False,638651433569575,,,,,,0.205637,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,37,1790073014422.249,3,True,638651435329202,False,False,False,638651435536302,,,,,,0.2071,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,10,1790073014433.24,1,True,638651446320788,True,True,False,638651446620925,,,,,,0.300137,638651446729708,638651448537215,638651448554265,,1.807507,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,10,1790073014437.779,3,True,638651450859581,True,True,False,638651451087886,,,,,,0.228305,638651451246533,638651451594486,638651451611817,,0.347953,,,,,,,,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,37,1790073014444.826,2,True,638651457906433,True,True,False,638651458184985,,,,,,0.278552,638651458384926,638651458786428,638651458802523,,0.401502,,,,,,,,,,,,,,,,,,,,,,
1545,b1269e28,Cam 4,13,1790073014446.133,4,True,638651459213563,True,True,False,638651459364945,,,,,,0.151382,638651459515826,638651459693211,638651459703468,,0.177385,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,16,1790073014459.567,0,True,638651472647352,False,False,False,638651472901613,,,,,,0.254261,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,11,1790073014467.534,1,True,638651480614196,True,True,False,638651480790638,,,,,,0.176442,638651480926716,638651481310881,638651481328024,,0.384165,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,38,1790073014472.588,3,True,638651485668423,True,True,False,638651485869006,,,,,,0.200583,638651486065691,638651486549069,638651486559957,,0.483378,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,11,1790073014473.936,3,True,638651487015986,True,True,False,638651487128153,,,,,,0.112167,638651487228625,638651487468712,638651487482423,,0.240087,,,,,,,,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,38,1790073014476.043,2,True,638651489123463,True,True,False,638651489435644,,,,,,0.312181,638651489515236,638651489979514,638651489989343,,0.464278,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,17,1790073014498.391,0,True,638651511471452,False,False,False,638651511635341,,,,,,0.163889,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,39,1790073014503.728,3,True,638651516807885,True,True,False,638651517020980,,,,,,0.213095,638651517183479,638651517535457,638651517553721,,0.351978,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,12,1790073014509.385,1,True,638651522465362,True,False,False,638651522762535,1,0,1,1,0,0.297173,638651522900160,638651523266996,638651523281547,638651536716422,0.366836,13.434875,14.25106,638651536757843,638651561213103,24.45526,8.492546,8.75318431854248,10.527869,10.481375694274902,,,1.885949,1.6915520429611206,1.190669,1.1982719898223877,0.926812,0.9657920002937317,,,,638651556818051,20.101629
1545,06e9e5b9,Cam góc rộng toàn sân,12,1790073014515.328,3,True,638651528408044,True,False,False,638651528603582,6,3,1,4,3,0.195538,638651528785552,638651529109532,638651529120455,638651561266976,0.32398,32.146521,32.858932,638651561331855,638651666298979,104.967124,11.026559,11.629471778869629,65.19447,64.67004585266113,9.192721,9.856351852416992,3.115897,3.3208320140838623,5.507391,5.449407994747162,3.228282,3.482175976037979,,,4.059626,638651661939633,100.672657
1545,e0606b55,Cam hướng ra cửa,39,1790073014516.561,1,True,638651529640971,True,False,False,638651529747545,1,0,0,1,0,0.106574,638651529806393,638651530053674,638651530062616,638651548693410,0.247281,18.630794,19.052439,638651548746480,638651567353174,18.606694,5.608367,5.760575771331787,7.896943,8.236160278320312,,,0.781056,1.0284479856491089,1.693742,1.6028480529785156,1.334728,1.043455958366394,,,,638651563485166,14.791756
1545,b1269e28,Cam 4,14,1790073014518.287,4,True,638651531367673,True,False,False,638651531661782,8,4,0,6,4,0.294109,638651531770765,638651532286525,638651532295765,638651567414786,0.51576,35.119021,36.047113,638651567455980,638651697012034,129.556054,4.3192,9.801119804382324,90.999965,85.95004796981812,8.845429,8.98032009601593,3.39236,3.713183969259262,7.760141,7.571903944015503,5.510421,5.514464020729065,,,4.687088,638651693641293,126.226507
1545,1ac2ffac,Cam Dahua Ch2 Fixed,18,1790073014544.572,0,True,638651557652319,False,False,False,638651558027035,,,,,,0.374716,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,40,1790073014545.862,3,True,638651558942643,True,True,False,638651559066367,,,,,,0.123724,638651559160907,638651559384207,638651559393607,,0.2233,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,13,1790073014563.587,1,True,638651576666817,True,True,False,638651577715462,,,,,,1.048645,638651577799561,638651579085023,638651579102405,,1.285462,,,,,,,,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,40,1790073014571.128,1,True,638651584208543,True,True,False,638651584721582,,,,,,0.513039,638651584888422,638651585287119,638651585300550,,0.398697,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,13,1790073014572.446,3,True,638651585526460,True,True,False,638651585684902,,,,,,0.158442,638651585823550,638651586438369,638651586452689,,0.614819,,,,,,,,,,,,,,,,,,,,,,
1545,b1269e28,Cam 4,15,1790073014574.109,4,True,638651587189330,True,True,False,638651587415444,,,,,,0.226114,638651587605372,638651587913787,638651587927099,,0.308415,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,19,1790073014592.797,0,True,638651605876967,False,False,False,638651606142277,,,,,,0.26531,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,14,1790073014595.053,3,True,638651608133151,False,False,False,638651608711032,,,,,,0.577881,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,14,1790073014596.712,1,True,638651609792159,True,True,False,638651610276294,,,,,,0.484135,638651610358007,638651610601515,638651610612263,,0.243508,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,41,1790073014598.312,3,True,638651611391708,True,False,False,638651611536382,3,0,1,1,1,0.144674,638651611639599,638651611831146,638651611841228,638651666339119,0.191547,54.497891,54.947411,638651666384524,638651692108054,25.72353,4.715504,6.049280166625977,11.806829,10.261568069458008,4.63038,4.738880157470703,0.439359,0.43932801485061646,0.60412,0.5884799957275391,1.511216,1.2685120105743408,,,1.050647,638651683496762,17.157643
1545,c7e22c1f,Cam mới,42,1790073014599.379,3,True,638651612459732,False,False,False,638651612809967,,,,,,0.350235,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,41,1790073014600.782,1,True,638651613862247,False,False,False,638651613994336,,,,,,0.132089,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,b1269e28,Cam 4,16,1790073014602.404,4,True,638651615484339,False,False,False,638651615627655,,,,,,0.143316,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,43,1790073014604.911,3,True,638651617991569,False,False,False,638651618169317,,,,,,0.177748,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,20,1790073014620.519,0,True,638651633598841,False,False,False,638651633783695,,,,,,0.184854,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,15,1790073014628.244,1,True,638651641324685,True,False,False,638651641471023,1,0,1,0,0,0.146338,638651641559697,638651641797139,638651641807612,638651692166704,0.237442,50.359092,50.842019,638651692240081,638651704135428,11.895347,11.15286,11.376864433288574,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,42,1790073014629.827,1,True,638651642907535,True,True,False,638651643045554,,,,,,0.138019,638651643114321,638651643279358,638651643288686,,0.165037,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,15,1790073014631.558,3,True,638651644638471,True,True,False,638651644754698,,,,,,0.116227,638651644843495,638651644991722,638651645006737,,0.148227,,,,,,,,,,,,,,,,,,,,,,
1545,b1269e28,Cam 4,17,1790073014648.878,4,True,638651661958728,True,False,False,638651662173826,8,4,0,4,4,0.215098,638651662303524,638651662539563,638651662550402,638651702259321,0.236039,39.708919,40.300593,638651702314695,638651791968036,89.653341,7.044668,10.536191940307617,59.449149,50.436767578125,7.445202999999999,7.530207991600037,2.611914,3.728671908378601,4.023422,2.9413440227508545,3.548873,3.583327978849411,,,2.631192,638651785787045,83.527724
1545,1ac2ffac,Cam Dahua Ch2 Fixed,21,1790073014663.656,0,True,638651676735984,False,False,False,638651677060114,,,,,,0.32413,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,43,1790073014670.467,1,True,638651683546963,True,False,False,638651683778958,1,0,0,0,0,0.231995,638651683857756,638651684096728,638651684106936,638651697078145,0.238972,12.971209,13.531182,638651697111454,638651702168488,5.057034,4.530642,10.782624244689941,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,44,1790073014671.256,3,True,638651684335973,True,False,False,638651684432639,3,0,1,3,1,0.096666,638651684518654,638651684668324,638651684675139,638651780815079,0.14967,96.13994,96.479106,638651780858441,638651834137848,53.279407,5.966211,6.655488014221191,32.446114,33.09299278259277,2.025392,2.3163840770721436,2.131936,2.1481920182704926,4.1326350000000005,4.2164159417152405,2.549723,1.7757760286331177,,,1.003658,638651831746640,50.931561
1545,06e9e5b9,Cam góc rộng toàn sân,16,1790073014673.008,3,True,638651686088565,True,False,False,638651686190927,6,3,1,3,3,0.102362,638651686275952,638651688052592,638651688076967,638651704191349,1.77664,16.114382,18.102784,638651704259467,638651780779323,76.519856,9.548634,12.05622386932373,51.056161,48.856224060058594,5.0746839999999995,5.1541759967803955,1.466986,1.6400639712810516,3.461031,3.3793919682502747,1.7606870000000001,1.6019520163536072,,,1.987616,638651776529355,72.338006
1545,d1f37ed1,Cam hik 1,16,1790073014680.273,1,True,638651693352970,True,True,False,638651693639628,,,,,,0.286658,638651693763388,638651694122757,638651694135172,,0.359369,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,22,1790073014712.547,0,True,638651725626828,False,False,False,638651725846275,,,,,,0.219447,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,17,1790073014714.694,1,True,638651727773938,True,True,False,638651727983116,,,,,,0.209178,638651728117183,638651728534599,638651728553930,,0.417416,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,17,1790073014716.108,3,True,638651729188646,True,True,False,638651729379368,,,,,,0.190722,638651729529147,638651729720561,638651729731853,,0.191414,,,,,,,,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,44,1790073014717.161,2,True,638651730241345,True,True,False,638651730398710,,,,,,0.157365,638651730513349,638651730840850,638651730853562,,0.327501,,,,,,,,,,,,,,,,,,,,,,
1545,b1269e28,Cam 4,18,1790073014732.209,4,True,638651745289398,True,True,False,638651745492773,,,,,,0.203375,638651745684705,638651746076785,638651746088028,,0.39208,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,23,1790073014738.229,0,True,638651751309691,False,False,False,638651751425149,,,,,,0.115458,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,18,1790073014752.148,1,True,638651765228422,True,True,False,638651765393309,,,,,,0.164887,638651765487011,638651765705130,638651765718372,,0.218119,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,18,1790073014754.804,3,True,638651767884433,True,True,False,638651768167122,,,,,,0.282689,638651768354091,638651768635721,638651768654162,,0.28163,,,,,,,,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,45,1790073014756.684,3,True,638651769764427,True,False,False,638651769911964,2,0,0,1,0,0.147537,638651770054553,638651770279067,638651770295479,638651792052355,0.224514,21.756876,22.287928,638651792101978,638651814481606,22.379628,4.696357,6.385727882385254,10.403192,9.182175636291504,,,1.770088,1.7804479598999023,2.450193,2.4582080841064453,1.71733,1.6371519565582275,,,,638651808210507,16.158152
1545,b1269e28,Cam 4,19,1790073014770.433,4,True,638651783513688,True,False,False,638651783884199,8,4,0,6,4,0.370511,638651784018840,638651784759053,638651784771760,638651814571757,0.740213,29.799997,31.058069,638651814629764,638651955461823,140.832059,11.366278,11.458592414855957,90.911512,91.30102348327637,9.953563,10.14294421672821,4.009656,4.445407956838608,10.696205,10.430975914001465,4.161412,3.964607983827591,,,4.123016,638651951979550,137.407793
1545,c7e22c1f,Cam mới,45,1790073014787.33,3,True,638651800410537,True,True,False,638651800563555,,,,,,0.153018,638651800676828,638651800947898,638651800956751,,0.27107,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,24,1790073014788.774,0,True,638651801854631,False,False,False,638651801993225,,,,,,0.138594,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,19,1790073014793.249,1,True,638651806329305,True,False,False,638651806543633,1,0,1,1,0,0.214328,638651806662536,638651806957416,638651806975539,638651834192547,0.29488,27.217008,27.863242,638651834245474,638651860216225,25.970751,3.296579,6.789760112762451,17.719726,14.732095718383789,,,1.103183,0.625760018825531,1.328089,1.3305599689483643,1.247069,1.1249279975891113,,,,638651856191831,21.999284
1545,06e9e5b9,Cam góc rộng toàn sân,19,1790073014797.55,3,True,638651810630586,True,True,False,638651810831906,,,,,,0.20132,638651810994864,638651811239012,638651811252827,,0.244148,,,,,,,,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,46,1790073014799.288,3,True,638651812368647,True,True,False,638651812487891,,,,,,0.119244,638651812583967,638651812780296,638651812788053,,0.196329,,,,,,,,,,,,,,,,,,,,,,
1545,b1269e28,Cam 4,20,1790073014800.404,4,True,638651813483713,False,False,False,638651813631606,,,,,,0.147893,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,25,1790073014829.995,0,True,638651843075686,False,False,False,638651843221788,,,,,,0.146102,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,20,1790073014831.767,3,True,638651844847404,True,False,False,638651845010091,6,3,1,4,3,0.162687,638651845118210,638651845371648,638651845386782,638651860281099,0.253438,14.894317,15.433695,638651860361068,638651938701916,78.340848,6.655816,7.261375904083252,49.432539,48.483808517456055,5.59116,6.671872019767761,2.139724,2.2286080420017242,6.134877,6.091552019119263,3.322737,3.3887040317058563,,,2.284799,638651935285703,75.004604
1545,e0606b55,Cam hướng ra cửa,47,1790073014832.825,3,True,638651845905414,True,True,False,638651846013595,,,,,,0.108181,638651846106198,638651846306636,638651846316496,,0.200438,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,20,1790073014833.926,1,True,638651847006435,True,True,False,638651847112596,,,,,,0.106161,638651847172966,638651847299908,638651847303907,,0.126942,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,46,1790073014835.629,3,True,638651848709214,True,True,False,638651848858512,,,,,,0.149298,638651848944130,638651849262766,638651849273918,,0.318636,,,,,,,,,,,,,,,,,,,,,,
1545,b1269e28,Cam 4,21,1790073014850.792,4,True,638651863872696,True,True,False,638651864281847,,,,,,0.409151,638651864442208,638651864950929,638651864959266,,0.508721,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,47,1790073014862.583,3,True,638651875663409,False,False,False,638651875821560,,,,,,0.158151,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,26,1790073014871.422,0,True,638651884502329,True,True,False,638651884896465,,,,,,0.394136,638651884936581,638651885194029,638651885200728,,0.257448,,,,,,,,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,48,1790073014876.958,4,True,638651890037695,True,True,False,638651891159479,,,,,,1.121784,638651891375880,638651891818573,638651891831040,,0.442693,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,21,1790073014879.011,1,True,638651892091432,True,True,False,638651892228897,,,,,,0.137465,638651892304824,638651892510553,638651892519646,,0.205729,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,21,1790073014879.621,3,True,638651892701679,True,True,False,638651892978693,,,,,,0.277014,638651893062707,638651893271842,638651893278772,,0.209135,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,48,1790073014904.817,3,True,638651917896812,True,False,False,638651918042148,3,0,1,1,1,0.145336,638651918148194,638651918346479,638651918356293,638651938757601,0.198285,20.401308,20.860789,638651938817565,638651972447875,33.63031,9.058042,9.530719757080078,11.572936,11.444416046142578,3.816463,3.859231948852539,1.648111,1.4177600145339966,1.864958,1.7939200401306152,0.912118,0.9046400189399719,,,3.147719,638651960580014,21.822413
1545,1ac2ffac,Cam Dahua Ch2 Fixed,27,1790073014906.012,0,True,638651919092701,True,True,False,638651919218852,,,,,,0.126151,638651919251955,638651919409443,638651919418505,,0.157488,,,,,,,,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,49,1790073014911.042,4,True,638651924122664,True,False,False,638651924314075,4,0,0,3,2,0.191411,638651924436360,638651924938716,638651924949303,638651955568527,0.502356,30.619224,31.445863,638651955636184,638652023161513,67.525329,8.314081,8.52188777923584,34.7458,35.14297580718994,6.60022,6.99449610710144,2.41006,2.7119680643081665,5.323586,5.115999937057495,3.465754,3.209600031375885,,,2.768218,638652017730161,62.161634
